season,week,celebrity_name,simulated_vote_share,vote_percentage,avg_judge_score,status,num_valid_simulations,valid_percentage
3,3,Monique Coleman,0.136237,13.623670,9.000000,存活,9253,9.253000
3,3,Willa Ford,0.126327,12.632698,7.333333,存活,9253,9.253000
3,3,Sara Evans,0.125169,12.516896,8.333333,存活,9253,9.253000
3,3,Mario Lopez,0.123825,12.382509,7.333333,存活,9253,9.253000
3,3,Joey Lawrence,0.123125,12.312545,7.333333,存活,9253,9.253000
3,3,Emmitt Smith,0.121275,12.127486,6.333333,存活,9253,9.253000
3,3,Jerry Springer,0.105145,10.514550,7.000000,存活,9253,9.253000
3,3,Harry Hamlin,0.002610,0.260970,7.333333,淘汰,9253,9.253000
3,4,Mario Lopez,0.154450,15.444985,9.666667,存活,9904,9.904000
3,4,Emmitt Smith,0.149435,14.943539,8.000000,存活,9904,9.904000
3,4,Willa Ford,0.148019,14.801897,9.333333,存活,9904,9.904000
3,4,Monique Coleman,0.145809,14.580898,8.000000,存活,9904,9.904000
3,4,Joey Lawrence,0.143511,14.351138,9.000000,存活,9904,9.904000
3,4,Sara Evans,0.138168,13.816784,6.666667,存活,9904,9.904000
3,4,Jerry Springer,0.118036,11.803589,7.333333,存活,9904,9.904000
3,4,Vivica A. Fox,0.002572,0.257171,8.000000,淘汰,9904,9.904000
3,5,Mario Lopez,0.170755,17.075492,9.000000,存活,23698,23.698000
3,5,Emmitt Smith,0.169268,16.926751,9.000000,存活,23698,23.698000
3,5,Monique Coleman,0.168889,16.888866,9.000000,存活,23698,23.698000
3,5,Joey Lawrence,0.167181,16.718098,8.333333,存活,23698,23.698000
3,5,Jerry Springer,0.148980,14.898005,8.000000,存活,23698,23.698000
3,5,Willa Ford,0.116901,11.690126,9.000000,淘汰,23698,23.698000
3,5,Sara Evans,0.058027,5.802662,8.000000,淘汰,23698,23.698000
3,6,Mario Lopez,0.243078,24.307809,9.333333,存活,100000,100.000000
3,6,Emmitt Smith,0.215134,21.513396,8.333333,存活,100000,100.000000
3,6,Joey Lawrence,0.211845,21.184497,8.000000,存活,100000,100.000000
3,6,Monique Coleman,0.203101,20.310149,7.666667,存活,100000,100.000000
3,6,Jerry Springer,0.126841,12.684149,6.000000,存活,100000,100.000000
3,7,Joey Lawrence,0.232698,23.269763,9.500000,存活,52909,52.909000
3,7,Mario Lopez,0.229934,22.993354,9.333333,存活,52909,52.909000
3,7,Emmitt Smith,0.229084,22.908384,9.500000,存活,52909,52.909000
3,7,Monique Coleman,0.221800,22.179982,9.000000,存活,52909,52.909000
3,7,Jerry Springer,0.086485,8.648518,7.666667,淘汰,52909,52.909000
3,8,Mario Lopez,0.298660,29.866041,9.500000,存活,43989,43.989000
3,8,Joey Lawrence,0.285620,28.561955,9.000000,存活,43989,43.989000
3,8,Emmitt Smith,0.281586,28.158644,9.000000,存活,43989,43.989000
3,8,Monique Coleman,0.134134,13.413359,8.833333,淘汰,43989,43.989000
3,9,Emmitt Smith,0.430982,43.098224,9.833333,存活,27951,27.951000
3,9,Mario Lopez,0.420402,42.040231,9.833333,存活,27951,27.951000
3,9,Joey Lawrence,0.148615,14.861545,9.833333,淘汰,27951,27.951000
3,10,Mario Lopez,0.503967,50.396731,9.888867,淘汰,100000,100.000000
3,10,Emmitt Smith,0.496033,49.603269,9.888867,淘汰,100000,100.000000
4,1,Joey Fatone,0.120628,12.062771,8.000000,存活,100000,100.000000
4,1,Laila Ali,0.114694,11.469408,7.666667,存活,100000,100.000000
4,1,Ian Ziering,0.107270,10.726992,7.000000,存活,100000,100.000000
4,1,Apolo Anton Ohno,0.104985,10.498548,7.000000,存活,100000,100.000000
4,1,Shandi Finnessey,0.094387,9.438726,6.333333,存活,100000,100.000000
4,1,John Ratzenberger,0.087361,8.736124,5.666667,存活,100000,100.000000
4,1,Clyde Drexler,0.080827,8.082662,5.333333,存活,100000,100.000000
4,1,Paulina Porizkova,0.075834,7.583405,6.333333,存活,100000,100.000000
4,1,Leeza Gibbons,0.074553,7.455256,5.000000,存活,100000,100.000000
4,1,Heather Mills,0.072339,7.233850,6.000000,存活,100000,100.000000
4,1,Billy Ray Cyrus,0.067123,6.712259,4.333333,存活,100000,100.000000
4,2,Laila Ali,0.116229,11.622903,9.000000,存活,12967,12.967000
4,2,Apolo Anton Ohno,0.111686,11.168601,8.666667,存活,12967,12.967000
4,2,Shandi Finnessey,0.109845,10.984487,6.666667,存活,12967,12.967000
4,2,Joey Fatone,0.105849,10.584910,8.000000,存活,12967,12.967000
4,2,Clyde Drexler,0.099829,9.982850,6.000000,存活,12967,12.967000
4,2,Ian Ziering,0.097407,9.740687,7.333333,存活,12967,12.967000
4,2,Billy Ray Cyrus,0.092575,9.257476,7.000000,存活,12967,12.967000
4,2,John Ratzenberger,0.092332,9.233184,7.000000,存活,12967,12.967000
4,2,Leeza Gibbons,0.089784,8.978446,7.000000,存活,12967,12.967000
4,2,Heather Mills,0.082365,8.236475,8.000000,存活,12967,12.967000
4,2,Paulina Porizkova,0.002100,0.209980,7.000000,淘汰,12967,12.967000
4,3,John Ratzenberger,0.126110,12.611005,6.666667,存活,10948,10.948000
4,3,Ian Ziering,0.117440,11.743959,8.000000,存活,10948,10.948000
4,3,Joey Fatone,0.116411,11.641075,8.000000,存活,10948,10.948000
4,3,Leeza Gibbons,0.113916,11.391604,8.000000,存活,10948,10.948000
4,3,Apolo Anton Ohno,0.111792,11.179214,7.666667,存活,10948,10.948000
4,3,Laila Ali,0.111565,11.156451,7.000000,存活,10948,10.948000
4,3,Billy Ray Cyrus,0.109150,10.914967,7.000000,存活,10948,10.948000
4,3,Clyde Drexler,0.098989,9.898916,5.333333,存活,10948,10.948000
4,3,Heather Mills,0.092049,9.204924,8.000000,存活,10948,10.948000
4,3,Shandi Finnessey,0.002579,0.257885,7.000000,淘汰,10948,10.948000
4,4,Joey Fatone,0.158215,15.821503,9.333333,存活,15537,15.537000
4,4,Apolo Anton Ohno,0.146393,14.639318,8.666667,存活,15537,15.537000
4,4,Ian Ziering,0.138399,13.839884,8.000000,存活,15537,15.537000
4,4,Laila Ali,0.120670,12.066955,7.000000,存活,15537,15.537000
4,4,Billy Ray Cyrus,0.120404,12.040365,7.000000,存活,15537,15.537000
4,4,Clyde Drexler,0.110244,11.024409,5.000000,存活,15537,15.537000
4,4,Heather Mills,0.103535,10.353487,7.666667,存活,15537,15.537000
4,4,John Ratzenberger,0.098167,9.816668,5.333333,存活,15537,15.537000
4,4,Leeza Gibbons,0.003974,0.397411,5.333333,淘汰,15537,15.537000
4,5,Laila Ali,0.166512,16.651157,9.333333,存活,42131,42.131000
4,5,Apolo Anton Ohno,0.162368,16.236800,10.000000,存活,42131,42.131000
4,5,Joey Fatone,0.154561,15.456138,8.333333,存活,42131,42.131000
4,5,Ian Ziering,0.149970,14.996975,8.000000,存活,42131,42.131000
4,5,John Ratzenberger,0.113319,11.331884,6.000000,存活,42131,42.131000
4,5,Billy Ray Cyrus,0.106401,10.640058,5.666667,存活,42131,42.131000
4,5,Heather Mills,0.102964,10.296419,7.000000,存活,42131,42.131000
4,5,Clyde Drexler,0.043906,4.390568,4.333333,淘汰,42131,42.131000
4,6,Laila Ali,0.174133,17.413255,9.333333,存活,12618,12.618000
4,6,Apolo Anton Ohno,0.173634,17.363423,9.333333,存活,12618,12.618000
4,6,Billy Ray Cyrus,0.171734,17.173412,7.000000,存活,12618,12.618000
4,6,Joey Fatone,0.169000,16.899961,9.000000,存活,12618,12.618000
4,6,John Ratzenberger,0.156920,15.692009,6.333333,存活,12618,12.618000
4,6,Ian Ziering,0.152081,15.208121,8.000000,存活,12618,12.618000
4,6,Heather Mills,0.002498,0.249819,7.666667,淘汰,12618,12.618000
4,7,Joey Fatone,0.211141,21.114136,9.833333,存活,16031,16.031000
4,7,Laila Ali,0.210442,21.044164,9.833333,存活,16031,16.031000
4,7,Ian Ziering,0.198767,19.876717,9.000000,存活,16031,16.031000
4,7,Apolo Anton Ohno,0.193225,19.322533,9.000000,存活,16031,16.031000
4,7,Billy Ray Cyrus,0.182594,18.259401,6.333333,存活,16031,16.031000
4,7,John Ratzenberger,0.003830,0.383049,7.500000,淘汰,16031,16.031000
4,8,Apolo Anton Ohno,0.242982,24.298162,9.666667,存活,52487,52.487000
4,8,Joey Fatone,0.234235,23.423522,9.166667,存活,52487,52.487000
4,8,Laila Ali,0.223314,22.331406,8.833333,存活,52487,52.487000
4,8,Ian Ziering,0.202683,20.268276,7.833333,存活,52487,52.487000
4,8,Billy Ray Cyrus,0.096786,9.678634,6.333333,淘汰,52487,52.487000
4,9,Joey Fatone,0.293119,29.311940,10.000000,存活,43511,43.511000
4,9,Laila Ali,0.287758,28.775838,10.000000,存活,43511,43.511000
4,9,Apolo Anton Ohno,0.285461,28.546050,9.833333,存活,43511,43.511000
4,9,Ian Ziering,0.133662,13.366171,9.666667,淘汰,43511,43.511000
4,10,Apolo Anton Ohno,0.338535,33.853543,9.777733,淘汰,100000,100.000000
4,10,Joey Fatone,0.332336,33.233595,9.555500,淘汰,100000,100.000000
4,10,Laila Ali,0.329129,32.912862,9.444400,淘汰,100000,100.000000
5,1,Sabrina Bryan,0.115347,11.534733,8.666667,存活,26975,26.975000
5,1,Jennie Garth,0.094037,9.403736,7.000000,存活,26975,26.975000
5,1,Marie Osmond,0.092556,9.255618,7.000000,存活,26975,26.975000
5,1,Albert Reed,0.091326,9.132590,7.000000,存活,26975,26.975000
5,1,Mark Cuban,0.089995,8.999537,7.000000,存活,26975,26.975000
5,1,Jane Seymour,0.086366,8.636601,8.000000,存活,26975,26.975000
5,1,Helio Castroneves,0.085954,8.595393,8.333333,存活,26975,26.975000
5,1,Mel B,0.085022,8.502158,8.000000,存活,26975,26.975000
5,1,Wayne Newton,0.084540,8.454016,6.333333,存活,26975,26.975000
5,1,Floyd Mayweather Jr. ,0.079725,7.972458,6.000000,存活,26975,26.975000
5,1,Cameron Mathison,0.075666,7.566561,7.000000,存活,26975,26.975000
5,1,Josie Maran,0.019466,1.946599,5.333333,淘汰,26975,26.975000
5,2,Sabrina Bryan,0.118034,11.803438,8.666667,存活,7054,7.054000
5,2,Marie Osmond,0.108389,10.838864,8.000000,存活,7054,7.054000
5,2,Floyd Mayweather Jr. ,0.103502,10.350205,7.000000,存活,7054,7.054000
5,2,Mark Cuban,0.101872,10.187174,6.000000,存活,7054,7.054000
5,2,Jennie Garth,0.100897,10.089687,7.000000,存活,7054,7.054000
5,2,Cameron Mathison,0.098862,9.886239,7.000000,存活,7054,7.054000
5,2,Jane Seymour,0.098839,9.883920,7.000000,存活,7054,7.054000
5,2,Helio Castroneves,0.095178,9.517833,9.000000,存活,7054,7.054000
5,2,Wayne Newton,0.087443,8.744260,5.000000,存活,7054,7.054000
5,2,Mel B,0.084576,8.457624,7.666667,存活,7054,7.054000
5,2,Albert Reed,0.002408,0.240758,7.000000,淘汰,7054,7.054000
5,3,Sabrina Bryan,0.131057,13.105728,9.000000,存活,30604,30.604000
5,3,Jennie Garth,0.126766,12.676593,8.666667,存活,30604,30.604000
5,3,Marie Osmond,0.125197,12.519706,8.666667,存活,30604,30.604000
5,3,Jane Seymour,0.105788,10.578832,9.000000,存活,30604,30.604000
5,3,Mel B,0.104799,10.479907,9.000000,存活,30604,30.604000
5,3,Floyd Mayweather Jr. ,0.100743,10.074251,7.000000,存活,30604,30.604000
5,3,Mark Cuban,0.094370,9.436977,6.666667,存活,30604,30.604000
5,3,Helio Castroneves,0.090604,9.060442,8.000000,存活,30604,30.604000
5,3,Cameron Mathison,0.089918,8.991751,7.666667,存活,30604,30.604000
5,3,Wayne Newton,0.030758,3.075812,6.000000,淘汰,30604,30.604000
5,4,Sabrina Bryan,0.152630,15.262951,10.000000,存活,15858,15.858000
5,4,Mark Cuban,0.141018,14.101809,7.333333,存活,15858,15.858000
5,4,Jennie Garth,0.138730,13.873034,9.000000,存活,15858,15.858000
5,4,Marie Osmond,0.131583,13.158335,8.666667,存活,15858,15.858000
5,4,Cameron Mathison,0.111535,11.153465,9.000000,存活,15858,15.858000
5,4,Mel B,0.107543,10.754258,8.666667,存活,15858,15.858000
5,4,Jane Seymour,0.107479,10.747859,8.666667,存活,15858,15.858000
5,4,Helio Castroneves,0.106958,10.695773,9.000000,存活,15858,15.858000
5,4,Floyd Mayweather Jr. ,0.002525,0.252515,7.666667,淘汰,15858,15.858000
5,5,Sabrina Bryan,0.172361,17.236141,9.333333,存活,21971,21.971000
5,5,Jennie Garth,0.155335,15.533506,8.333333,存活,21971,21.971000
5,5,Mel B,0.144181,14.418102,9.666667,存活,21971,21.971000
5,5,Marie Osmond,0.137083,13.708317,7.000000,存活,21971,21.971000
5,5,Jane Seymour,0.130517,13.051719,8.666667,存活,21971,21.971000
5,5,Cameron Mathison,0.129864,12.986417,8.666667,存活,21971,21.971000
5,5,Helio Castroneves,0.112422,11.242169,7.666667,存活,21971,21.971000
5,5,Mark Cuban,0.018236,1.823628,7.000000,淘汰,21971,21.971000
5,6,Marie Osmond,0.196207,19.620718,7.666667,存活,10313,10.313000
5,6,Jennie Garth,0.176826,17.682622,9.000000,存活,10313,10.313000
5,6,Cameron Mathison,0.172326,17.232566,8.333333,存活,10313,10.313000
5,6,Mel B,0.156958,15.695809,10.000000,存活,10313,10.313000
5,6,Jane Seymour,0.151664,15.166391,7.333333,存活,10313,10.313000
5,6,Helio Castroneves,0.142953,14.295327,9.333333,存活,10313,10.313000
5,6,Sabrina Bryan,0.003066,0.306567,8.333333,淘汰,10313,10.313000
5,7,Jennie Garth,0.213967,21.396676,8.833333,存活,38988,38.988000
5,7,Marie Osmond,0.207686,20.768591,8.666667,存活,38988,38.988000
5,7,Mel B,0.174333,17.433322,9.000000,存活,38988,38.988000
5,7,Cameron Mathison,0.166793,16.679335,8.500000,存活,38988,38.988000
5,7,Helio Castroneves,0.163571,16.357057,8.666667,存活,38988,38.988000
5,7,Jane Seymour,0.073650,7.365018,8.333333,淘汰,38988,38.988000
5,8,Jennie Garth,0.242979,24.297882,8.333333,存活,45680,45.680000
5,8,Marie Osmond,0.236013,23.601288,8.166667,存活,45680,45.680000
5,8,Mel B,0.196795,19.679450,9.333333,存活,45680,45.680000
5,8,Helio Castroneves,0.194662,19.466224,9.500000,存活,45680,45.680000
5,8,Cameron Mathison,0.129552,12.955155,8.500000,淘汰,45680,45.680000
5,9,Marie Osmond,0.445895,44.589496,9.333333,存活,16074,16.074000
5,9,Mel B,0.279011,27.901103,10.000000,存活,16074,16.074000
5,9,Helio Castroneves,0.270152,27.015243,10.000000,存活,16074,16.074000
5,9,Jennie Garth,0.004942,0.494157,9.666667,淘汰,16074,16.074000
5,10,Marie Osmond,0.342007,34.200651,7.666667,淘汰,100000,100.000000
5,10,Mel B,0.333935,33.393531,9.444400,淘汰,100000,100.000000
5,10,Helio Castroneves,0.324058,32.405818,9.333300,淘汰,100000,100.000000
6,1,Kristi Yamaguchi,0.112775,11.277458,9.000000,存活,100000,100.000000
6,1,Priscilla Presley,0.102329,10.232887,8.000000,存活,100000,100.000000
6,1,Mario,0.101645,10.164528,8.000000,存活,100000,100.000000
6,1,Marlee Matlin,0.094118,9.411821,7.333333,存活,100000,100.000000
6,1,Jason Taylor,0.092422,9.242210,7.333333,存活,100000,100.000000
6,1,Shannon Elizabeth,0.090108,9.010841,7.000000,存活,100000,100.000000
6,1,Steve Guttenberg,0.077734,7.773381,6.000000,存活,100000,100.000000
6,1,Marissa Jaret Winokur,0.077638,7.763816,6.000000,存活,100000,100.000000
6,1,Cristian de la Fuente,0.072426,7.242639,7.000000,存活,100000,100.000000
6,1,Penn Jillette,0.065544,6.554399,5.333333,存活,100000,100.000000
6,1,Adam Carolla,0.061908,6.190817,5.000000,存活,100000,100.000000
6,1,Monica Seles,0.051352,5.135204,5.000000,存活,100000,100.000000
6,2,Jason Taylor,0.110388,11.038774,9.000000,存活,39747,39.747000
6,2,Kristi Yamaguchi,0.110268,11.026828,9.000000,存活,39747,39.747000
6,2,Mario,0.108091,10.809077,8.666667,存活,39747,39.747000
6,2,Marlee Matlin,0.100426,10.042571,8.000000,存活,39747,39.747000
6,2,Shannon Elizabeth,0.100263,10.026252,8.000000,存活,39747,39.747000
6,2,Priscilla Presley,0.088213,8.821308,7.000000,存活,39747,39.747000
6,2,Marissa Jaret Winokur,0.088108,8.810846,7.000000,存活,39747,39.747000
6,2,Adam Carolla,0.076436,7.643557,6.333333,存活,39747,39.747000
6,2,Steve Guttenberg,0.073596,7.359599,5.333333,存活,39747,39.747000
6,2,Cristian de la Fuente,0.067428,6.742824,6.666667,存活,39747,39.747000
6,2,Penn Jillette,0.046838,4.683755,5.666667,淘汰,39747,39.747000
6,2,Monica Seles,0.029946,2.994607,5.000000,淘汰,39747,39.747000
6,3,Kristi Yamaguchi,0.123408,12.340826,9.000000,存活,10585,10.585000
6,3,Priscilla Presley,0.119483,11.948269,8.666667,存活,10585,10.585000
6,3,Adam Carolla,0.113855,11.385517,7.000000,存活,10585,10.585000
6,3,Marissa Jaret Winokur,0.112720,11.271979,6.333333,存活,10585,10.585000
6,3,Shannon Elizabeth,0.111293,11.129262,8.000000,存活,10585,10.585000
6,3,Mario,0.110032,11.003214,7.000000,存活,10585,10.585000
6,3,Marlee Matlin,0.108657,10.865686,7.000000,存活,10585,10.585000
6,3,Jason Taylor,0.104722,10.472154,7.666667,存活,10585,10.585000
6,3,Cristian de la Fuente,0.093339,9.333852,8.333333,存活,10585,10.585000
6,3,Steve Guttenberg,0.002492,0.249241,7.000000,淘汰,10585,10.585000
6,4,Kristi Yamaguchi,0.137288,13.728834,9.666667,存活,33589,33.589000
6,4,Jason Taylor,0.136893,13.689294,9.666667,存活,33589,33.589000
6,4,Shannon Elizabeth,0.134767,13.476702,9.333333,存活,33589,33.589000
6,4,Marlee Matlin,0.116327,11.632725,8.000000,存活,33589,33.589000
6,4,Marissa Jaret Winokur,0.115802,11.580212,8.000000,存活,33589,33.589000
6,4,Mario,0.115120,11.512034,8.000000,存活,33589,33.589000
6,4,Priscilla Presley,0.107334,10.733372,7.333333,存活,33589,33.589000
6,4,Cristian de la Fuente,0.101063,10.106334,8.666667,存活,33589,33.589000
6,4,Adam Carolla,0.035405,3.540493,6.333333,淘汰,33589,33.589000
6,5,Kristi Yamaguchi,0.163796,16.379562,9.666667,存活,23664,23.664000
6,5,Mario,0.154567,15.456664,9.000000,存活,23664,23.664000
6,5,Jason Taylor,0.152222,15.222228,9.000000,存活,23664,23.664000
6,5,Marissa Jaret Winokur,0.139052,13.905162,8.000000,存活,23664,23.664000
6,5,Shannon Elizabeth,0.133493,13.349306,7.666667,存活,23664,23.664000
6,5,Marlee Matlin,0.128658,12.865753,7.333333,存活,23664,23.664000
6,5,Cristian de la Fuente,0.108836,10.883641,7.666667,存活,23664,23.664000
6,5,Priscilla Presley,0.019377,1.937684,7.000000,淘汰,23664,23.664000
6,6,Kristi Yamaguchi,0.180215,18.021480,10.000000,存活,40904,40.904000
6,6,Mario,0.169933,16.993297,9.333333,存活,40904,40.904000
6,6,Marissa Jaret Winokur,0.159382,15.938230,8.666667,存活,40904,40.904000
6,6,Shannon Elizabeth,0.148090,14.808989,8.000000,存活,40904,40.904000
6,6,Jason Taylor,0.145078,14.507811,8.000000,存活,40904,40.904000
6,6,Cristian de la Fuente,0.133545,13.354484,9.000000,存活,40904,40.904000
6,6,Marlee Matlin,0.063757,6.375711,7.000000,淘汰,40904,40.904000
6,7,Mario,0.219701,21.970126,8.500000,存活,14292,14.292000
6,7,Jason Taylor,0.200147,20.014670,9.166667,存活,14292,14.292000
6,7,Kristi Yamaguchi,0.198761,19.876075,9.000000,存活,14292,14.292000
6,7,Marissa Jaret Winokur,0.194701,19.470055,8.666667,存活,14292,14.292000
6,7,Cristian de la Fuente,0.183225,18.322507,7.666667,存活,14292,14.292000
6,7,Shannon Elizabeth,0.003466,0.346567,8.500000,淘汰,14292,14.292000
6,8,Jason Taylor,0.289094,28.909352,8.666667,存活,12692,12.692000
